question,label
십개월 뒤 시내 가기 일정 알다,S-Date S-Date S-Subject S-Subject O S-Action
이천이십육년 십월 21일 일정 올리다 사진 찍다 가기,S-Date S-Date S-Date O S-Action S-Subject S-Subject S-Subject
일정 올리다 방어 먹기 2030년 이월 4일,O S-Action S-Subject S-Subject S-Date S-Date S-Date
월요일 금요일 열여덟시 오십육분에 과일 사 오기 등록하다,S-Date S-Date S-Time S-Time S-Subject S-Subject S-Subject S-Action
독서하기 설정하다 다다음 달 첫째 주,S-Subject S-Action S-Date S-Date S-Date S-Date
줄넘기 하다 등록하다 30일,S-Subject S-Subject S-Action S-Date
2024년 구월 17일 일정 장보기 설정하다,S-Date S-Date S-Date O S-Subject S-Action
다다음 주 일정 알다 부품 사르다 가기,S-Date S-Date O S-Action S-Subject S-Subject S-Subject
여행가기 일정 넣다,S-Subject O S-Action
8일 뒤 정해,S-Date S-Date S-Action
일정 맞추다 화요일,O S-Action S-Date
학교 가기 설정하다 화요일 금요일 일요일,S-Subject S-Subject S-Action S-Date S-Date S-Date
학교 가기 추가하다,S-Subject S-Subject S-Action
일정 추가하다 춤추러 가기 이십일일 후,O S-Action S-Subject S-Subject S-Date S-Date
십칠일 18시 이십칠분 피시방 가기 실행하다,S-Date S-Time S-Time S-Subject S-Subject S-Action
시내 가기 넣다 다다음 달 셋째 주,S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
일정 정리 하다 정해 이십팔일 후 12시,O S-Subject S-Subject S-Action S-Date S-Date S-Time
일정 올리다 과일 사 오기,O S-Action S-Subject S-Subject S-Subject
실행하다 학원 가기 2026년 4월 26일,S-Action S-Subject S-Subject S-Date S-Date S-Date
영화 감상 일정 올리다 사월 마지막 주,S-Subject S-Subject O S-Action S-Date S-Date S-Date
칠월 팔일 헬스장 가기 일정 등록하다,S-Date S-Date S-Subject S-Subject O S-Action
닷새 후 일정 게임하기 잡다,S-Date S-Date O S-Subject S-Action
일정 정해 다다음 달 셋째 주,O S-Action S-Date S-Date S-Date S-Date
일정 보드 게임 등록하다 십구일 후,O S-Subject S-Subject S-Action S-Date S-Date
이십칠일 뒤 여섯시 맞추다 춤추다 가기,S-Date S-Date S-Time S-Action S-Subject S-Subject
일정 알다 운동 하다 가기 구개월 뒤,O S-Action S-Subject S-Subject S-Subject S-Date S-Date
다다음 주 일정 말해주다,S-Date S-Date O S-Action
빨래하기 실행하다 월요일 일요일,S-Subject S-Action S-Date S-Date
일정 맞추다 경마,O S-Action S-Subject
맞추다 월요일 금요일,S-Action S-Date S-Date
일정 때리다 사진 찍다 가기 2022년 육월 이십육일,O S-Action S-Subject S-Subject S-Subject S-Date S-Date S-Date
게임 하다 추가하다,S-Subject S-Subject S-Action
말해주다 식물에 물 주기 23일 열시,S-Action S-Subject S-Subject S-Subject S-Date S-Time
일정 맞추다 첫째 주,O S-Action S-Date S-Date
일정 넣다 공부하기 다음 주 월요일 화요일 금요일 토요일,O S-Action S-Subject S-Date S-Date S-Date S-Date S-Date S-Date
월차 짜다 이개월 후,S-Subject S-Action S-Date S-Date
요리 하다 일정 때리다,S-Subject S-Subject O S-Action
일정 잡다 빨래 하다 다음 주,O S-Action S-Subject S-Subject S-Date S-Date
게임 하다 말해주다,S-Subject S-Subject S-Action
정해 23일 부터 십일 까지 열세시 44분쯤,S-Action S-Date S-Date S-Date S-Date S-Time S-Time
11월 22일 맞추다,S-Date S-Date S-Action
이십삼일 4시 한강 가기 일정 알다,S-Date S-Time S-Subject S-Subject O S-Action
일정 등록하다 빨래 하다,O S-Action S-Subject S-Subject
스키 타다 일정 맞추다 다다음 달 넷째 주,S-Subject S-Subject O S-Action S-Date S-Date S-Date S-Date
다다음 주 전구 교체하기 일정 알다,S-Date S-Date S-Subject S-Subject O S-Action
요가 하기 일정 울리다 오월 첫째 주,S-Subject S-Subject O S-Action S-Date S-Date S-Date
페인팅 때리다,S-Subject S-Action
마지막 주 등산하러 가기 일정 울리다,S-Date S-Date S-Subject S-Subject O S-Action
넣다 다다음 주 금요일 일요일,S-Action S-Date S-Date S-Date S-Date
다다음 달 맥주 먹기 짜다,S-Date S-Date S-Subject S-Subject S-Action
화요일 까지 일정 응답하다 사진 찍다 가기,S-Date S-Date O S-Action S-Subject S-Subject S-Subject
마라톤 참가 하다 실행하다 구월 첫째 주,S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date
지정해주다 칠개월 후,S-Action S-Date S-Date
17일 후 정해,S-Date S-Date S-Action
사월 마지막 주 일정 공부 하다 정해,S-Date S-Date S-Date O S-Subject S-Subject S-Action
2026년 십월 칠일 일정 카약 등록하다,S-Date S-Date S-Date O S-Subject S-Action
일정 부품 사러 가기 맞추다,O S-Subject S-Subject S-Subject S-Action
일정 식물 에 물 주기 실행하다,O S-Subject S-Subject S-Subject S-Subject S-Action
잡다 경마,S-Action S-Subject
일정 요가 하기 등록하다 넷째 주,O S-Subject S-Subject S-Action S-Date S-Date
응답하다 토요일,S-Action S-Date
월요일 일정 울리다 청소하기,S-Date O S-Action S-Subject
때리다 십이일 뒤,S-Action S-Date S-Date
팔개월 뒤 넣다,S-Date S-Date S-Action
다다음 주 월요일 수요일 일정 등록하다,S-Date S-Date S-Date S-Date O S-Action
옷 사기 일정 등록하다 8월 셋째 주,S-Subject S-Subject O S-Action S-Date S-Date S-Date
실행하다 페인 팅,S-Action S-Subject S-Subject
시내 가기 일정 설정하다 엿새 후,S-Subject S-Subject O S-Action S-Date S-Date
다음 달 첫째 주 공놀이하기 말해주다,S-Date S-Date S-Date S-Date S-Subject S-Action
여행 가기 정해,S-Subject S-Subject S-Action
2월 마지막 주 퇴근 잡다,S-Date S-Date S-Date S-Subject S-Action
28일 열네시 13분 인테리어 일정 정해,S-Date S-Time S-Time S-Subject O S-Action
삼일 후 꽃 돌보다 실행하다,S-Date S-Date S-Subject S-Subject S-Action
일정 잡다 드로잉 수업 이십일일 뒤 15시,O S-Action S-Subject S-Subject S-Date S-Date S-Time
공 놀이 하다 맞추다,S-Subject S-Subject S-Subject S-Action
울리다 일요일 까지 23시,S-Action S-Date S-Date S-Time
2025년 구월 십칠일 산책 하다 때리다,S-Date S-Date S-Date S-Subject S-Subject S-Action
명상 하다 응답하다 다다음 달,S-Subject S-Subject S-Action S-Date S-Date
이십구일 후 정오 35분 전 스키 타다 울리다,S-Date S-Date S-Time S-Time S-Time S-Subject S-Subject S-Action
추가하다 십이일 부터 19일 까지,S-Action S-Date S-Date S-Date S-Date
게임하기 추가하다,S-Subject S-Action
2028년 십일월 이십삼일 일정 문예창작 수업 추가하다,S-Date S-Date S-Date O S-Subject S-Subject S-Action
장 보기 때리다,S-Subject S-Subject S-Action
맞추다 관찰하기 화요일 이십이시 이십오분,S-Action S-Subject S-Date S-Time S-Time
일정 말해주다 8월 19일,O S-Action S-Date S-Date
올리다 게임 하다 일요일,S-Action S-Subject S-Subject S-Date
금요일 14시 오십일분 가구 만들기 올리다,S-Date S-Time S-Time S-Subject S-Subject S-Action
지정해주다 경마 다다음 주,S-Action S-Subject S-Date S-Date
짜다 관찰하기,S-Action S-Subject
낚시 하기 설정하다,S-Subject S-Subject S-Action
일정 카드 놀이 지정해주다 그글피,O S-Subject S-Subject S-Action S-Date
알다 청소하기,S-Action S-Subject
6월 25일 요리 하기 때리다,S-Date S-Date S-Subject S-Subject S-Action
일정 짜다 정리 하다 4월 12일,O S-Action S-Subject S-Subject S-Date S-Date
수요일 꽃 돌보다 짜다,S-Date S-Subject S-Subject S-Action
일정 공부 하다 넣다,O S-Subject S-Subject S-Action
일정 울리다 카드 놀이 이십팔일 후 8시,O S-Action S-Subject S-Subject S-Date S-Date S-Time
일정 운동하러 가기 설정하다,O S-Subject S-Subject S-Action
문 예 창작 수업 실행하다 팔월 마지막 주,S-Subject S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date
일정 말해주다 2021년 일월 팔일,O S-Action S-Date S-Date S-Date
글피 마라톤 참가하기 응답하다,S-Date S-Subject S-Subject S-Action
헬스장 가기 올리다,S-Subject S-Subject S-Action
넷째 주 올리다,S-Date S-Date S-Action
일정 가구 만들기 울리다,O S-Subject S-Subject S-Action
일정 때리다 춤추러 가기 목요일 토요일,O S-Action S-Subject S-Subject S-Date S-Date
정리하기 정해 그글피,S-Subject S-Action S-Date
일정 트위터 업데이트 말해주다,O S-Subject S-Subject S-Action
간식주기 잡다,S-Subject S-Action
2029년 칠월 29일 부터 2024년 11월 이십사일 까지 설정하다,S-Date S-Date S-Date S-Date S-Date S-Date S-Date S-Date S-Action
일정 사진찍으러 가기 등록하다 2027년 칠월 이십구일,O S-Subject S-Subject S-Action S-Date S-Date S-Date
마지막 주 일정 응답하다 출근 하다,S-Date S-Date O S-Action S-Subject S-Subject
꽃 돌보다 맞추다,S-Subject S-Subject S-Action
2025년 칠월 오일 명상 하기 일정 울리다,S-Date S-Date S-Date S-Subject S-Subject O S-Action
일정 지정해주다 식물에 물 주기 5월 11일,O S-Action S-Subject S-Subject S-Subject S-Date S-Date
도자기 굽기 넣다,S-Subject S-Subject S-Action
구월 12일 까지 일정 울리다,S-Date S-Date S-Date O S-Action
토요일 한시 드로잉 수업 짜다,S-Date S-Time S-Subject S-Subject S-Action
월요일 수요일 목요일 토요일 19시 45분 실행하다 인테리어,S-Date S-Date S-Date S-Date S-Time S-Time S-Action S-Subject
산책하기 응답하다 금요일,S-Subject S-Action S-Date
공 놀이 하다 실행하다 다음 달,S-Subject S-Subject S-Subject S-Action S-Date S-Date
다다음 주 실행하다 에버랜드 가기,S-Date S-Date S-Action S-Subject S-Subject
15일 말해주다 전구 교체 하다,S-Date S-Action S-Subject S-Subject S-Subject
첫째 주 화요일 부터 월요일 까지 일정 정해 춤추러 가기,S-Date S-Date S-Date S-Date S-Date S-Date O S-Action S-Subject S-Subject
시내 가기 일정 잡다 금요일,S-Subject S-Subject O S-Action S-Date
둘째 주 만화책 보기 말해주다,S-Date S-Date S-Subject S-Subject S-Action
빨래하기 일정 말해주다 다음 달,S-Subject O S-Action S-Date S-Date
이십이일 후 21시 술 마시기 일정 추가하다,S-Date S-Date S-Time S-Subject S-Subject O S-Action
토요일 일요일 15시 이십육분쯤 일정 알다,S-Date S-Date S-Time S-Time O S-Action
정해 17일,S-Action S-Date
사냥 가기 맞추다 8월 이십이일,S-Subject S-Subject S-Action S-Date S-Date
지정해주다 과일 사 오기,S-Action S-Subject S-Subject S-Subject
일정 추가하다 금요일 토요일 일요일,O S-Action S-Date S-Date S-Date
마지막 주 실행하다 부품 사러 가기,S-Date S-Date S-Action S-Subject S-Subject S-Subject
넣다 페인팅,S-Action S-Subject
팔일 후 14시 여행가기 일정 추가하다,S-Date S-Date S-Time S-Subject O S-Action
토요일 정해,S-Date S-Action
일정 요리 하기 올리다,O S-Subject S-Subject S-Action
다음 달 지정해주다,S-Date S-Date S-Action
일정 짜다 관찰 하다 삼일 후 여섯시,O S-Action S-Subject S-Subject S-Date S-Date S-Time
학원 가기 정해,S-Subject S-Subject S-Action
요가 하다 일정 응답하다,S-Subject S-Subject O S-Action
트위터 업데이트 지정해주다 넷째 주,S-Subject S-Subject S-Action S-Date S-Date
십이월 첫째 주 일정 올리다 술 마시기,S-Date S-Date S-Date O S-Action S-Subject S-Subject
월요일 수요일 목요일 금요일 10시 명상 하다 추가하다,S-Date S-Date S-Date S-Date S-Time S-Subject S-Subject S-Action
일정 설정하다 요리 하다 다다음 주 금요일 일요일,O S-Action S-Subject S-Subject S-Date S-Date S-Date S-Date
실행하다 부품 사러 가기 까지 다음 주,S-Action S-Subject S-Subject S-Subject S-Date S-Date S-Date
일정 짜다 팔월 넷째 주 부터 마지막 까지,O S-Action S-Date S-Date S-Date S-Date S-Date S-Date
일정 카페 가기 설정하다 까지 다음 주,O S-Subject S-Subject S-Action S-Date S-Date S-Date
때리다 요리 하다 일일 후 새벽 3시,S-Action S-Subject S-Subject S-Date S-Date S-Time S-Time
월요일 전구 교체하기 짜다,S-Date S-Subject S-Subject S-Action
짜다 토요일 까지,S-Action S-Date S-Date
일정 때리다 부품 사르다 가기,O S-Action S-Subject S-Subject S-Subject
7일 열시 때리다 한강 가기,S-Date S-Time S-Action S-Subject S-Subject
첫째 주 까지 지정해주다,S-Date S-Date S-Date S-Action
일정 응답하다 간식주기 이천이십오년 십이월 2일,O S-Action S-Subject S-Date S-Date S-Date
일정 등록하다 사냥 가기,O S-Action S-Subject S-Subject
출근 하다 지정해주다,S-Subject S-Subject S-Action
등록하다 파티하기,S-Action S-Subject
일정 운동 하다 가기 지정해주다 이십사일 6시 37분쯤,O S-Subject S-Subject S-Subject S-Action S-Date S-Time S-Time
일정 짜다 정리 하다,O S-Action S-Subject S-Subject
실행하다 꽃 돌보기 십일월 마지막 주,S-Action S-Subject S-Subject S-Date S-Date S-Date
간식주기 등록하다,S-Subject S-Action
수영 때리다 셋째 주 부터 마지막 까지,S-Subject S-Action S-Date S-Date S-Date S-Date S-Date
명상 하기 일정 알다,S-Subject S-Subject O S-Action
응답하다 다다음 달,S-Action S-Date S-Date
일정 넣다 만화책 보기,O S-Action S-Subject S-Subject
정리 하다 실행하다,S-Subject S-Subject S-Action
14일 뒤 아홉시 삼십분 실행하다 사진찍으러 가기,S-Date S-Date S-Time S-Time S-Action S-Subject S-Subject
방어 먹기 등록하다 십일월 넷째 주,S-Subject S-Subject S-Action S-Date S-Date S-Date
8월 마지막 주 일정 정해,S-Date S-Date S-Date O S-Action
팔월 둘째 주 등산하러 가기 실행하다,S-Date S-Date S-Date S-Subject S-Subject S-Action
올리다 낚시 하다 십오일 후 자정 54분 전,S-Action S-Subject S-Subject S-Date S-Date S-Time S-Time S-Time
운동 하다 가기 짜다 둘째 주 부터 까지,S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
올리다 출근 하다,S-Action S-Subject S-Subject
공 놀이 하다 울리다 다다음 달,S-Subject S-Subject S-Subject S-Action S-Date S-Date
일요일 오후 5시 수영 일정 넣다,S-Date S-Time S-Time S-Subject O S-Action
일정 장 보기 추가하다,O S-Subject S-Subject S-Action
울리다 드로잉 수업,S-Action S-Subject S-Subject
일정 응답하다 에버랜드 가기,O S-Action S-Subject S-Subject
이천이십삼년 4월 이십일 등록하다,S-Date S-Date S-Date S-Action
일정 마라톤 참가하기 등록하다,O S-Subject S-Subject S-Action
이십구일 뒤 설정하다,S-Date S-Date S-Action
2029년 십이월 이일 넣다,S-Date S-Date S-Date S-Action
일정 출근 하다 알다,O S-Subject S-Subject S-Action
추가하다 래프팅 28일 후,S-Action S-Subject S-Date S-Date
월요일 화요일 한시 12분 독서하기 정해,S-Date S-Date S-Time S-Time S-Subject S-Action
2028년 십이월 3일 까지 일정 정해,S-Date S-Date S-Date S-Date O S-Action
화요일 9시 사십구분 맞추다 장 보기,S-Date S-Time S-Time S-Action S-Subject S-Subject
4일 후 열세시 일정 넣다,S-Date S-Date S-Time O S-Action
퇴근 정해,S-Subject S-Action
16일 뒤 문예창작 수업 설정하다,S-Date S-Date S-Subject S-Subject S-Action
드로잉 수업 잡다,S-Subject S-Subject S-Action
간식 주기 잡다,S-Subject S-Subject S-Action
2022년 9월 십일 채소 물 주기 일정 말해주다,S-Date S-Date S-Date S-Subject S-Subject S-Subject O S-Action
일정 사진찍으러 가기 정해 다음 주,O S-Subject S-Subject S-Action S-Date S-Date
인테리어 실행하다 십일일 뒤 새벽 여섯시,S-Subject S-Action S-Date S-Date S-Time S-Time
일정 지정해주다 목공 2024년 3월 2일,O S-Action S-Subject S-Date S-Date S-Date
만화책 보기 말해주다,S-Subject S-Subject S-Action
래프팅 일정 정해,S-Subject O S-Action
2024년 십일월 20일 까지 일정 마라톤 참가 하다 설정하다,S-Date S-Date S-Date S-Date O S-Subject S-Subject S-Subject S-Action
여행 가기 일정 말해주다 화요일 한시,S-Subject S-Subject O S-Action S-Date S-Time
구월 19일 트위터 업데이트 일정 올리다,S-Date S-Date S-Subject S-Subject O S-Action
때리다 요가 하기 다다음 달 마지막 주,S-Action S-Subject S-Subject S-Date S-Date S-Date S-Date
수요일 일요일 일정 맞추다 밥 먹기,S-Date S-Date O S-Action S-Subject S-Subject
일정 줄넘기 하기 추가하다,O S-Subject S-Subject S-Action
